path	type	family	size_bytes	sha256	reference_count
UI Official/Buttons2/Input_KeyLeft_Normal.png	.png	UI	212	7c62cd80545d1dc840202acd3f99a5e607790ef06a38a60df179c0afb8f722b7	0
UI Official/Buttons2/Input_KeyLeft_Pressed.png	.png	UI	225	4141189b9e93f4efbf066939a0bf02ce6b09cc77cabd83e1956ba3732e202bc7	0
UI Official/Buttons2/Input_KeyLeft_Selected.png	.png	UI	238	72af2c5db8d4905c53b0939f55d8fe1aa6ab4c626f89e844f7d1bbd0b18c9622	0
UI Official/Buttons2/Input_KeyRight_Normal.png	.png	UI	224	e8df8327a2ee2492e9fa41a1f674818bcc7b5f0739dd3b756b0bd8d7ee60db31	0
UI Official/Buttons2/Input_KeyRight_Pressed.png	.png	UI	218	c343a08f30dcc5f7a90acabad0757332a76b804f9dedd6cbbc1df6fae8b79168	0
UI Official/Buttons2/Input_KeyRight_Selected.png	.png	UI	233	c2f8ceb258bbfd440ef97a88a10f91d5a36a6724b463dba0ad556cdc2fa0d0be	0
UI Official/Buttons2/Input_KeyS_Normal.png	.png	UI	238	2c28a62ab10a2b78535836d488c725bc0cd9c12388f33cf25eb6ce8bda5c8568	0
UI Official/Buttons2/Input_KeyS_Pressed.png	.png	UI	230	01c9e2c2da5d8d5825f366a8a4921578ac3633ffc7987c24ec6c74de336d1a09	0
UI Official/Buttons2/Input_KeyS_Selected.png	.png	UI	246	35390abec039fee12815e3db2a7e1aaaa05493ed0ef83804fdee70b2a8e154f2	0
UI Official/Buttons2/Input_KeyUp_Normal.png	.png	UI	224	18d6fde985cc0d91c88cbd580fc1a36dff62730280313bc403754864547e8fda	0
UI Official/Buttons2/Input_KeyUp_Pressed.png	.png	UI	227	2587dcb0f1051d8d4568e0e68fcfb7d476a7dbaaee452c5d5bbaaa3080784794	0
UI Official/Buttons2/Input_KeyUp_Selected.png	.png	UI	235	3d4bfbf85435558c972929cb394e82ffd22eefb92699aff2eb5f5b00ce3e413a	0
UI Official/Buttons2/Input_KeyW_Normal.png	.png	UI	227	ff34456894da4d06d0ec0c6be9eb0223978a16f7f1fd8adc2215218d9c9f32ce	0
UI Official/Buttons2/Input_KeyW_Pressed.png	.png	UI	233	4c234ac65aa36413079e50ca67f6ab14e82c2d43a2783982e935d93fc2e0a315	0
UI Official/Buttons2/Input_KeyW_Selected.png	.png	UI	236	d47071d22ec5cdd099f086b5776835ecf47e7029b3c837497cfb78b26df345d5	0
UI Official/Buttons2/Input_Key_Normal.png	.png	UI	191	579ed7f936d22bdc5c326c4f8951e3495a26299d1c22c4ef844519b1d6088289	0
UI Official/Buttons2/Input_Key_Pressed.png	.png	UI	182	2129416596756cf90872dc7dd234bbbf787703d3a0daceec8faa71ba62945364	0
UI Official/Buttons2/Input_Key_Selected.png	.png	UI	202	efb090e01de4a6ac959dee03caa9d8cbbea204f43558de6d99191178655d37b5	0
UI Official/Buttons2/Input_Nintendo_A_Normal.png	.png	UI	260	bb6fe2502beed8cdebec8aff2f26e70a38820ca69c69d1a4fd2d09582b1bfd74	0
UI Official/Buttons2/Input_Nintendo_A_Pressed.png	.png	UI	226	a44236e31b32196328d797838627b40afc65216f30eef509f49b16567338cc64	0
UI Official/Buttons2/Input_Nintendo_A_Selected.png	.png	UI	303	351124fb3a3cc2f045022ad4ea58cee5e77fc533f3bff434afcdae2d95c80a3f	0
UI Official/Buttons2/Input_Nintendo_B_Normal.png	.png	UI	258	11103194c4881c68ed1b3f025d023dee38c7b4b75bdb93b7dc9b8efbe03aa5ca	0
UI Official/Buttons2/Input_Nintendo_B_Pressed.png	.png	UI	220	26a130c80684bb342bd564563db6ddf3b4b0858d3806b961eaa2313b0cf8bc8a	0
UI Official/Buttons2/Input_Nintendo_B_Selected.png	.png	UI	291	adb9fa7749f873e672a46bae6f1eb4f57eaedfd338bb699392bf86f69e83f59a	0
UI Official/Buttons2/Input_Nintendo_X_Normal.png	.png	UI	252	bf7b5331fbd42db5fa38c18dc67d0acfc753abed7f8f304c1a432d5050857aa6	0
UI Official/Buttons2/Input_Nintendo_X_Pressed.png	.png	UI	218	3c1011b28472319f5d7cd6d133005e5ad50455f8599c102d6df43aaefab5eb62	0
UI Official/Buttons2/Input_Nintendo_X_Selected.png	.png	UI	295	a68bb69a4254e28d7a7b06232d5a32de00aa46a81a7008122f5325a90e093ebd	0
UI Official/Buttons2/Input_Nintendo_Y_Normal.png	.png	UI	246	a634136ffc7fba5e779acf407d9900bb2127607bbdd1c24c14590a3d91cfdd31	0
UI Official/Buttons2/Input_Nintendo_Y_Pressed.png	.png	UI	211	990e353d38aaa6206084e1db54a2e6c95a8268a2802c8d081d532d4d1e1b29ed	0
UI Official/Buttons2/Input_Nintendo_Y_Selected.png	.png	UI	283	ac1cf108806863ad59b966093b373ef50e20c0e4734b59de8420a9a930e02b05	0
UI Official/Buttons2/Input_PS_Circle_Normal.png	.png	UI	277	d56b3ccf998e00bcc1bcad8f00e0041e1c86242f5ee2b5572533e8b8b7db46d0	0
UI Official/Buttons3/Input_Axis02_L_Right.png	.png	UI	202	5c9f2a32e1436084571dd738d13d2187dac50f74a20a72d62a7aabeb3c62004d	0
UI Official/Buttons3/Input_Axis02_L_Up.png	.png	UI	209	eec0ed5821edb8ae9e1cf5c0e37ff38acab4b49474c1dfc66a95e930bb7773a1	0
UI Official/Buttons3/Input_Axis02_R.png	.png	UI	192	f5c8950d7d9d759762ead5a86922f8f5d69dafcc91ac60ab2cff6264352a0ab0	0
UI Official/Buttons3/Input_Axis02_R3.png	.png	UI	218	b9986ed3290cf8c7f0dfdf512229a231b2f62f1334b6d5ebc81dd316462c8dd5	0
UI Official/Buttons3/Input_Axis02_R3_All.png	.png	UI	265	2c9840a5a4dd4c4e23c20f86c9830cf33e6a2215c1ab31c2cd23a351c9ae11a6	0
UI Official/Buttons3/Input_Axis02_R_All.png	.png	UI	257	ea763320a58f4f8f20af58100c2506407c8d7b3ea7d00b8d70fd8f9cde73e481	0
UI Official/Buttons3/Input_Axis02_R_Down.png	.png	UI	214	9b1db55ddf99547130fbbb53f5b195bb9dd5589525ab102f1fb2c928aaee0252	0
UI Official/Buttons3/Input_Axis02_R_Left.png	.png	UI	222	da37a4f01a12c07cd46b9649ba314373b47d3860bb69c0453f5016f14c756910	0
UI Official/Buttons3/Input_Axis02_R_Right.png	.png	UI	218	afa3f01278a80a2dc0d861406189bdc82f441e2c10d751f7d321de6989b0ec8c	0
UI Official/Buttons3/Input_Axis02_R_Up.png	.png	UI	212	bbf35857a96b9eb682570c82fa25151889307873b3e3c6f58ac402660d4d0bef	0
UI Official/Buttons3/Input_Axis_Down_Normal.png	.png	UI	275	31244bef014627856a99c9c731de0b806555971bf18a38fde17bd76dbc3dc3a2	0
UI Official/Buttons3/Input_Axis_Down_Pressed.png	.png	UI	272	9038e5dbf5c3ff700df823b93174d12f27de7e904df08527264a9d5763c31b58	0
UI Official/Buttons3/Input_Axis_Down_Selected.png	.png	UI	315	78c4c6bf9bdd699ef8ba8423d1cae712d3e2bccb8b7b744cf4a4de3ad21679ec	0
UI Official/Buttons3/Input_Axis_L3Down_Normal.png	.png	UI	306	b53039db1f132ba115821a8756eaf633aba8845f0610a975bf307236154a3efa	0
UI Official/Buttons3/Input_Axis_L3Down_Pressed.png	.png	UI	304	a1c41793e6e99e9376f64d1b5c318bad6040db63a6094a73d4d08f9e51ebaaa1	0
UI Official/Buttons3/Input_Axis_L3Down_Selected.png	.png	UI	359	cb678e583172ab1dcae6c3788d4df36f4cdddd18d7ab60e4343ec101a44d376e	0
UI Official/Buttons3/Input_Axis_L3Left_Normal.png	.png	UI	282	631ddee3aa8364cfe512ad168101776fd2d64d31406e2d2b569b0426b3a17a0a	0
UI Official/Buttons3/Input_Axis_L3Left_Pressed.png	.png	UI	300	245d269b433eb04d9d2a872f53098b1c4b36ee2da548641e1e2b60b136cfa4c8	0
UI Official/Buttons3/Input_Axis_L3Left_Selected.png	.png	UI	325	4849e9ceaa5f84d061c034d430e2f73ba5279e157e1d8964cbe3ec06efa3538d	0
UI Official/Buttons3/Input_Axis_L3Right_Normal.png	.png	UI	277	9d18cad7c023729a897164a16ff74cdf46275595a2cc273401288321ff4b3a65	0
UI Official/Buttons3/Input_Axis_L3Right_Pressed.png	.png	UI	291	a20d416e81ba8603e8dc5b0e182ecd6e892822d09c3acb93b07c838ef66fe39d	0
UI Official/Buttons3/Input_Axis_L3Right_Selected.png	.png	UI	325	886375950f161e6704c162dfc05f982b8c563f430be42d27b10fa316a4508857	0
UI Official/Buttons3/Input_Axis_L3Up_Normal.png	.png	UI	296	08ff56378d19e278cb89921c86686128651cc15c553a5acd3f0c39f080d941c0	0
UI Official/Buttons3/Input_Axis_L3Up_Pressed.png	.png	UI	290	5c8d21b479b2007649eafbfb188694e30cf5191c0dbd225efccde10aee35b958	0
UI Official/Buttons3/Input_Axis_L3Up_Selected.png	.png	UI	348	4addd7f99947273ca163ff64c6cfa95c06320e8be87b22cc6e7f2934ee3e871c	0
UI Official/Buttons3/Input_Axis_L3_Normal.png	.png	UI	272	2550a1b80e0d3d2018520dbc326f5cba41818e55eb39d13de9c4ec60492457b0	0
UI Official/Buttons3/Input_Axis_L3_Pressed.png	.png	UI	318	21bf6efe38f2a8dab8a3bb92a96a5eb2645c087289fe30c0dc61c15c7d91c640	0
UI Official/Buttons3/Input_Axis_L3_Selected.png	.png	UI	323	ae95659e76f8e274639e618839e7820b12f06cd73f21ad86fe45b5e51177874f	0
UI Official/Buttons3/Input_Axis_LDown_Normal.png	.png	UI	304	21aae8dc9f4b0b826b69a83d2722be503021c03fd34140289f45eae4b81b2d44	0
UI Official/Buttons3/Input_Axis_LDown_Pressed.png	.png	UI	307	ed1efe8d67dd0db86e300d98926c79a19cde16e5a193405304ee2a454185c1bc	0
UI Official/Buttons3/Input_Axis_LDown_Selected.png	.png	UI	351	69aadf93d41c1888485bf19c4aed6a575f9dad87ff7e7de329c235eb9e731860	0
UI Official/Buttons3/Input_Axis_LLeft_Normal.png	.png	UI	284	af09621f7c0bce6932e6ce840c29a9700eda00f54e1113f1cb26b792c373f513	0
UI Official/Buttons3/Input_Axis_LLeft_Pressed.png	.png	UI	294	154430c36f28e005d735c4d2dcd543ff80cb3a131be0dcce23e9447759892dc2	0
UI Official/Buttons3/Input_Axis_LLeft_Selected.png	.png	UI	335	2502feab92b8006343f262c10d709ea38527e1a0e6f4a579c8794c61d3708465	0
UI Official/Buttons3/Input_Axis_LRight_Normal.png	.png	UI	283	78b986b2c8d539c6e16bb1ca49bb93cf33bfbb581960e5475705ba7d36fbc1ac	0
UI Official/Buttons3/Input_Axis_LRight_Pressed.png	.png	UI	287	9dc366a02151e1647a0810fa85e9a3644f24d431b40978fa1561eef8d044a2a7	0
UI Official/Buttons3/Input_Axis_LRight_Selected.png	.png	UI	322	0849b6a9b5de90c2d80227dcdbf5c70ef3d82007cdb9a2f01be70cb10e1d1573	0
UI Official/Buttons3/Input_Axis_LUp_Normal.png	.png	UI	290	b63b25593f6e3fbd37a0be89e4d6d5004206badd7e1fbb7ec85d5a552fb7de33	0
UI Official/Buttons3/Input_Axis_LUp_Pressed.png	.png	UI	293	1b7da4206bb7398755a7805486f94b74e78296d86b1a11e829d8ef9aa3e89b5a	0
UI Official/Buttons3/Input_Axis_LUp_Selected.png	.png	UI	337	09eeb946c2f39ed079d1691ae9edf35041a059c7c6ca752e4d19563d8ed46e67	0
UI Official/Buttons3/Input_Axis_L_Normal.png	.png	UI	269	20ff677dd48add37c9cc978012a25728c0da6d3f619567fc7d81f6104425ebf0	0
UI Official/Buttons3/Input_Axis_L_Pressed.png	.png	UI	322	969196a6f1da4226fa8d1b89f267abe408b1894813ce6d3efa032df7b3118615	0
UI Official/Buttons3/Input_Axis_L_Selected.png	.png	UI	313	9c3b6c07ea1cf22513563d5c647938390bb1fe7b0f2b3dc54aba9ee7d45622ca	0
UI Official/Buttons3/Input_Axis_Left_Normal.png	.png	UI	275	fd77a21a05e2c3bb7edd3098542a7534a286f9785025314c9c6490da7952b0d5	0
UI Official/Buttons3/Input_Axis_Left_Pressed.png	.png	UI	287	821b3a53b57b655c5e6aaf819a5f9f21f1dcd9bf226c55237553d8315f116195	0
UI Official/Buttons3/Input_Axis_Left_Selected.png	.png	UI	318	73faac13750027d9531dd41ed8db2cef4e0fa1eb4171ca05b0e33961d10400ae	0
UI Official/Buttons3/Input_Axis_Normal.png	.png	UI	238	80b59e45263f8aefd2b360865a56227b686918a72f1af093a59bbe993cda2934	0
UI Official/Buttons3/Input_Axis_Pressed.png	.png	UI	287	a60b686062eb02ba8426a2b390fcd3148095bb402378bb6ebeb8851980e9a3ec	0
UI Official/Buttons3/Input_Axis_R3Down_Normal.png	.png	UI	326	c4134a73d1970ce63e82273fe4c1eb515a3a8a90d5c7082d7d50effd893f3db3	0
UI Official/Buttons3/Input_Axis_R3Down_Pressed.png	.png	UI	331	7283cc071512bb04805df7a3b78f847bc78466399433fa0ddc3ce458ad1f24aa	0
UI Official/Buttons3/Input_Axis_R3Down_Selected.png	.png	UI	373	b434061b70918329e81d813f7317d5053f64c2f6933e82f31bab0a05e0462641	0
UI Official/Buttons3/Input_Axis_R3Left_Normal.png	.png	UI	287	8964e3e9be710339d7fe6d78389a007e8a3715011909a0ada7ec2253c77070b7	0
UI Official/Buttons3/Input_Axis_R3Left_Pressed.png	.png	UI	301	c912eb873733ff8d591f1f72144e665137518fba074e1e9cfe60227ad4ffe00a	0
UI Official/Buttons3/Input_Axis_R3Left_Selected.png	.png	UI	332	dca04c1d031d472ae638c5c406a49b2d69a988e30e2db2586f5d78b8119dcb34	0
UI Official/Buttons3/Input_Axis_R3Right_Normal.png	.png	UI	295	afce4ff17c6db53b4e836debf227e9f12f962d57fd18d0e053fc5aac95a59949	0
UI Official/Buttons3/Input_Axis_R3Right_Pressed.png	.png	UI	315	1bb13319d308fd733e0cfa397b7e77b8c4c8e614f90c251e6c1447066d85cf86	0
UI Official/Buttons3/Input_Axis_R3Right_Selected.png	.png	UI	336	85b065446238f40046b815f251fec2dc1853eb48cdb63671d0e72e113a76ce0d	0
UI Official/Buttons3/Input_Axis_R3Up_Normal.png	.png	UI	309	9f84fea5211ef5fbd2f8150ee75b255f14aa36a34b25b16e17709511dd4851fe	0
UI Official/Buttons3/Input_Axis_R3Up_Pressed.png	.png	UI	305	d3d21df48b8feea72b99e24e17ab753d0f10e23feed5179ccb5ddedbbc930d50	0
UI Official/Buttons3/Input_Axis_R3Up_Selected.png	.png	UI	357	ef3d8e0054e8ebc4112a42a000df55330af2960cad78334d293e768b5d73f720	0
UI Official/Buttons3/Input_Axis_R3_Normal.png	.png	UI	296	946a8b21bf65394112e0d05e9666963d42d6e41a0b883ed5b0daed79de86795a	0
UI Official/Buttons3/Input_Axis_R3_Pressed.png	.png	UI	340	671b9c440a62380c6c3c6e6bd466146aacb645290515ffa3d74ba733faa8c281	0
UI Official/Buttons3/Input_Axis_R3_Selected.png	.png	UI	347	1da0a19294b5eea88f871888ec5bb484f7a4f68a74d7102f38f88ebec1327172	0
UI Official/Buttons3/Input_Axis_RDown_Normal.png	.png	UI	315	431b1be8c66d0cebe9458546cfa4cf6464eedf48a6dbbf983054eb3e292f539e	0
UI Official/Buttons3/Input_Axis_RDown_Pressed.png	.png	UI	311	12dbb538ba1a812ffe11a5134f68625c17176cdc2d6bcf8f2a2bd5485117b920	0
UI Official/Buttons3/Input_Axis_RDown_Selected.png	.png	UI	351	8de9ff05c78815cf36da8a8ba4ad33e3238dfd3010fb02b1f204b37fc0c5d2b1	0
UI Official/Buttons3/Input_Axis_RLeft_Normal.png	.png	UI	291	373f8ceeeb507e1e853b51d86397133e1df788ecd3fd6b9e4de102f55189e851	0
UI Official/Buttons3/Input_Axis_RLeft_Pressed.png	.png	UI	292	230887b83838a55d7fee89e1fdc14961aa891bd808b6ad4cb753a705ddaf4ed0	0
UI Official/Buttons3/Input_Axis_RLeft_Selected.png	.png	UI	334	12105a6457f5fdf416cf6b2ae2d7eb8ecd27dafd8d8b49ffd87207dd356d3cf9	0
UI Official/Buttons3/Input_Axis_RRight_Normal.png	.png	UI	284	4051e67339f66b1b3c896e9fd32c29ce0b74e1b086205cf84285bcf8bf190100	0
UI Official/Buttons3/Input_Axis_RRight_Pressed.png	.png	UI	291	0728bb3ad71b8e68f8e1927da55be6f4a89d156fbac1eb5a794c95e6ad1d4408	0
UI Official/Buttons3/Input_Axis_RRight_Selected.png	.png	UI	327	ea8b21dfb9e6e4ae758816b371a20140713611cd496219b925e626663d98f798	0
UI Official/Buttons3/Input_Axis_RUp_Normal.png	.png	UI	301	a250e6e9edb73fe0c751e27fb48d2aaf1af3e8247f10ed61f119b40c180a5217	0
UI Official/Buttons3/Input_Axis_RUp_Pressed.png	.png	UI	308	0c50ed55104d6ffa55a5d5bcb833dafa7ad74beea09ebc942f4eb3ae54420fb0	0
UI Official/Buttons3/Input_Axis_RUp_Selected.png	.png	UI	348	94f842b1659b3376a6fa7572c8cca91d85b7ac235fb0d7d36dea3fde70e3d8de	0
UI Official/Buttons3/Input_Axis_R_Normal.png	.png	UI	282	1cc14cfe1d976c091213ae90c601ba77aa87e355fcb69c8f87b3d94a8f26d59b	0
UI Official/Buttons3/Input_Axis_R_Pressed.png	.png	UI	328	2daed9bcade7aba6857a43f368bd926c6dbe732d9093efbff613eb6121b4ec7c	0
UI Official/Buttons3/Input_Axis_R_Selected.png	.png	UI	324	87723604253fc5db3ec7a336ce40a5798ecac6531330eeb730fa54e3af782da1	0
UI Official/Buttons3/Input_Axis_Right_Normal.png	.png	UI	271	dc300f0299b02d3c3f612152b502cd9b52aa143515fdddb280fa30e8c140e51b	0
UI Official/Buttons3/Input_Axis_Right_Pressed.png	.png	UI	280	1912c0685b32cd6b73172988d704eef285acc3e1b3c546dd1676c5e21a2b6964	0
UI Official/Buttons3/Input_Axis_Right_Selected.png	.png	UI	310	56aee888df58a00963fc0f03f9e0e621c12deff6166579fd183fadbfd59f63f6	0
UI Official/Buttons3/Input_Axis_Selected.png	.png	UI	274	7487a44c9a20037135632a8365a0fe8a3b4c976becf00f3ba445dd354887eec9	0
UI Official/Buttons3/Input_Axis_Up_Normal.png	.png	UI	272	de9e3c4d18803d03fee3214a5fbec32854f84be8ef83416253bbbdbfa8b656b0	0
UI Official/Buttons3/Input_Axis_Up_Pressed.png	.png	UI	278	264d0479045caca1637942760a36f763a241ad32b0c9265a26f27f6b9f6092c8	0
UI Official/Buttons3/Input_Axis_Up_Selected.png	.png	UI	317	a1beab3d5215780e85e47db8a90bdc2840df38f9399a85a73a9dc713e2f45480	0
UI Official/Checkboxes/Checkbox_01A_Bullet.png	.png	UI	166	8cc1770c5f366bf6cfc18917e63b7a86a0b479d1ddcc6c634250ca1efbddc428	0
UI Official/Checkboxes/Checkbox_01A_Off.png	.png	UI	230	c74cd08998673a0284e33f5d0d19ce3bfeed844963f7e0ed0e7f033b82034231	0
UI Official/Checkboxes/Checkbox_01A_On.png	.png	UI	316	8106f0cb0ed6d29a904d014725c32ae3c0e885ecca59faf91694e8300641ae40	0
UI Official/Checkboxes/Checkbox_01B_Bullet.png	.png	UI	122	516b68c8b256c94f3703b034d632fd885f7649b3c306240cfe1da4ca292f108c	0
UI Official/Checkboxes/Checkbox_01B_Off.png	.png	UI	207	bccd12e613c330d087d6a46f41696e2a7db57db4718cd08b1282d1a6d1eca66c	0
UI Official/Checkboxes/Checkbox_01B_On.png	.png	UI	212	578a881b6424ad6198ebff778b949c4b23b7e87e781f34267acbb3b4f6bedde5	0
UI Official/Checkboxes/Checkbox_02A_Bullet.png	.png	UI	160	363248333c2f85976da0b05c67e74b3aec0692f863731552f9757a1a4ea2d108	0
UI Official/Checkboxes/Checkbox_02A_Off.png	.png	UI	236	cc166f2d48e33258481c0360ae0fc5664548e7cf4db230e74698800d377f1238	0
UI Official/Checkboxes/Checkbox_02A_On.png	.png	UI	312	29d703acb57487b22710f9245cbaa8c718b985e1bc84812758887fbf990b0ab7	0
UI Official/Checkboxes/Checkbox_02B_Bullet.png	.png	UI	121	420729ac5ebd856bcebb8a9c3ee1ecd2359c3b79b3db4d71f84cf782307117a7	0
UI Official/Checkboxes/Checkbox_02B_Off.png	.png	UI	192	2562c15b3742f8ea049b593090cdfe64a912b859887375d6813532302d12747d	0
UI Official/Checkboxes/Checkbox_02B_On.png	.png	UI	223	6d7c6f76be3b8dafa8733c11f9911d443b8404eb1729009006a9f18298b561cc	0
UI Official/Checkboxes/Checkbox_03A_Bullet.png	.png	UI	164	2f2dd51b25af8249b5857ba7f96f92cea203b5ac9b86480b7562655aa26ef101	0
UI Official/Checkboxes/Checkbox_03A_Off.png	.png	UI	237	2818ec30c95cccf464e6432080b79b6f3cf6d8dfbce89708ea35a7337e04b41f	0
UI Official/Checkboxes/Checkbox_03A_On.png	.png	UI	323	e53618b0852d8a141bc78d615f480c9e858b6a7eba96dc43a71e655b516ac203	0
UI Official/Checkboxes/Checkbox_03B_Bullet.png	.png	UI	128	087e94ca696c1441d37429247909f7fe827e381750bca1b294f85d3297c05b94	0
UI Official/Checkboxes/Checkbox_03B_Off.png	.png	UI	192	5c3c7144c14c662b8f502551087010d3f3bc70c8aaf32087a7a508c72f8fd20c	0
UI Official/Checkboxes/Checkbox_03B_On.png	.png	UI	205	af66218a1e53eab970abcc770cea45ba86862da2e4ed53e350f9329458d2e0c2	0
UI Official/Cursors/Command_Attack.png	.png	Cursor	283	9976c1087217d485e7034d5488989fe46dd1a9ffbb25e727338d9b70ec92bdce	0
UI Official/Cursors/Command_Dialog.png	.png	Cursor	220	83cce4f164aa6d26102747d9fa29c0b2fed3ba97665ad35abbd6dd75fe70315f	0
UI Official/Cursors/Command_Inspect.png	.png	Cursor	246	bb8e351f551a11c2cd6cbdd1b89e1336f55be7b1d5fabce8181006dc850bccde	0
UI Official/Cursors/Command_Message.png	.png	Cursor	263	b77c0e22d741d3ce93283413506c09db844140855681c42e1109c07f7a87d593	0
UI Official/Cursors/Command_Move.png	.png	Cursor	302	9ae560bcd403e12b4468f23133dd2c9a305e72d30fcd5e7fdf603ed11b27e2c9	0
UI Official/Cursors/Command_Settings.png	.png	Cursor	330	5e84a5e20d4a9412de8a59c95f412931b0001cb5d8181c58bbba64d886efef41	0
UI Official/Cursors/Command_Spell.png	.png	Cursor	329	6d0408edf158f95178cc836a274b6962101b4c45a67dea6a1b44bc57a5ef82a7	0
UI Official/Cursors/Command_Trade.png	.png	Cursor	303	9fdd8d6eec5c6020992691373974175b82d5f8d60b5ed752eaedf9e3414d0dd5	0
UI Official/Cursors/Cursor01.png	.png	Cursor	173	0f5026fc99c0ab2827762aea80ace24024d32bc94be5098e726964d3d13a8267	0
UI Official/Cursors/Cursor02.png	.png	Cursor	173	d3c7c2a8b6de1618518305c20e55634223e0e14cbfbb34253c070dc934d7a07e	0
UI Official/Cursors/Cursor03.png	.png	Cursor	177	422a6cc0b54db2a85d430297c93cb75ba0392dacc4568bc08f8e49495c2b3d57	0
UI Official/Cursors/Gauntlet.png	.png	Cursor	278	117789bf522ed74d18e02266abb0b770177708c1a52fbd29b163c05db0a5dcdb	0
UI Official/Cursors/Gauntlet_Magic.png	.png	Cursor	378	a454dac0c04997c465c0843e4eefaeafef202e13ca54f00e5191be8a57b687a7	0
UI Official/Cursors/Hand01_Down.png	.png	Cursor	191	a1e9f16b8c3c656b9d44dfc8eee7f538c9ce5b051d919e7b8b7c11e96de990d8	0
UI Official/Cursors/Hand01_Left.png	.png	Cursor	202	36e32f41e14ab95ca77b11dd73d67004822eb230270da4c485e1e89eb351dbfc	0
UI Official/Cursors/Hand01_Right.png	.png	Cursor	186	c43e7ef491ebd442b20c65101221d30c0a9047f9659802fecd382bca3434eea3	0
UI Official/Cursors/Hand01_Up.png	.png	Cursor	178	506ae3fa093c49912b6420942d5045e2b64df4f68a8166d2056aaaab8e9b7a86	0
UI Official/Cursors/Hand02_Down.png	.png	Cursor	186	7b5469deeaa66db47ecdec93148d177ba7b36cb1ac9eaee8dfd1619b994220ce	0
UI Official/Cursors/Hand02_Left.png	.png	Cursor	190	c0ee8a14aa2d54c4a44d8d7699521a7a302cb309c1939e650b6e3cc565707d10	0
UI Official/Cursors/Hand02_Right.png	.png	Cursor	177	0c7d0d2578ab67ba1abfd25a3326451b3e73ae1f87a336fbf18d2beafca1eb5c	0
UI Official/Cursors/Hand02_Up.png	.png	Cursor	179	aaa219b567f3b965fb7e3d145e61466ec85149adf94b7601a1ba27aab70b085b	0
UI Official/Cursors/Hand03_Down.png	.png	Cursor	191	a368741b250b21547e238aeb658eea3ef9976dc58296f12739199b8af63f4037	0
UI Official/Cursors/Hand03_Left.png	.png	Cursor	197	66484f37dc6fdac34d723f0eb7be51dfd9d7aa50a392181eb06a63c8fb6156a7	0
UI Official/Cursors/Hand03_Right.png	.png	Cursor	180	8ad73f0d97f7be874930482bbeea4a4fb10ba879238a406fdcc8cdb29a9d72c7	0
UI Official/Cursors/Hand03_Up.png	.png	Cursor	178	8e30f617ac024edcbf722b57a334756803855331983d57fe6464748c6d4a2172	0
UI Official/Cursors/Orc.png	.png	Cursor	285	2d0d58ad9e1868d57224476dd367ced9d61648ab63988b5798ed88715200cf44	0
UI Official/Cursors/Orc_Magic.png	.png	Cursor	357	b6a00e3c9545c75358861f23e66b067a709b12c87cfe8c67150eaa986d831015	0
UI Official/Cursors/Tick01_Down.png	.png	Cursor	145	95e0ba7c3e8ba7298bb7a2b3636476fd420f4cfd7dd1982fdc853d2714264da1	0
UI Official/Cursors/Tick01_Left.png	.png	Cursor	147	fb8ef1a1bffa21eede712430c56d1868a060fd1813d2ca02e0804eb24d66bb13	0
UI Official/Cursors/Tick01_Right.png	.png	Cursor	148	39f708130bc9e9a98eb660a72cec64a854c5190b70efdae31b76eabc4bc47313	0
UI Official/Cursors/Tick01_Up.png	.png	Cursor	140	39db16220d0221c7ab09a81f40e9efc04786f1a77d158061ea5379c17cab400e	0
UI Official/Cursors/Tick02_Down.png	.png	Cursor	145	de9187184c4c57dcd8f522c29439ac76c46438bb6d53755dc35ba369aa91b0cc	0
UI Official/Cursors/Tick02_Left.png	.png	Cursor	144	d118feb8adf0fa4d55c462780696fff3b89ab4353e690322e547bbe6ad8e75f9	0
UI Official/Cursors/Tick02_Right.png	.png	Cursor	154	5c7e46422bd240f492314bed556601fc8027660b979682003f02907a14eab732	0
UI Official/Cursors/Tick02_Up.png	.png	Cursor	126	9f5ce8de108de1c58d0d3de2f3ff6f92b67a19353299dc2dbf71368091057395	0
UI Official/Cursors/Tick03_Down.png	.png	Cursor	147	540f7372bb621e7f80260f9d5b96424ce6e6b60702de99128c7f9733ddb95169	0
UI Official/Cursors/Tick03_Left.png	.png	Cursor	148	cca766837d43ce80a9870cd4f3cd01dc7b7225ca75cb6716c9848282ffbf0988	0
UI Official/Cursors/Tick03_Right.png	.png	Cursor	158	fa8f293b8eed45786265d5613b431f82f9c38868e348731e7bc92aff65c155c4	0
UI Official/Cursors/Tick03_Up.png	.png	Cursor	144	c33b8967c8570dcf88bea9ca15a14aa1b1efbf5767eb39742b5abfed3e54de8d	0
UI Official/Dividers/Divider_01.png	.png	UI	177	903f75ea9532843bdb886d7d4ac9e1f6e36827bd2d015ad12e0e53512efdf28d	0
UI Official/Dividers/Divider_02.png	.png	UI	125	88462810fe3cb239f4c55e0363d3e9bb12aeec3f4af7756c13cdbed8dde0ae33	0
UI Official/Dividers/Divider_03.png	.png	UI	125	a23c7036a1aaa6054822956b1ca97a1a5ef9d174777deb662c29639546bcbb5c	0
UI Official/Dividers/Divider_04.png	.png	UI	125	a69c6784db05be8aedead3a268af4f86935f9787a5d3ae7daddf326d05db7f8c	0
